model,benchmark,effort,budget,acc,mean_tokens_used,cost_per_task_usd,full_run_acc,n_samples
gpt-5.4-nano-2026-03-17,gpqa,low,1024,0.4444,772.8,0.001018,0.7222,198
gpt-5.4-nano-2026-03-17,gpqa,low,2048,0.6515,1030.2,0.001339,0.7222,198
gpt-5.4-nano-2026-03-17,gpqa,low,4096,0.7222,1115.8,0.001446,0.7222,198
gpt-5.4-nano-2026-03-17,gpqa,low,8192,0.7222,1116.1,0.001447,0.7222,198
gpt-5.4-nano-2026-03-17,gpqa,low,16384,0.7222,1116.1,0.001447,0.7222,198
gpt-5.4-nano-2026-03-17,gpqa,low,32768,0.7222,1116.1,0.001447,0.7222,198
gpt-5.4-nano-2026-03-17,gpqa,low,65536,0.7222,1116.1,0.001447,0.7222,198
gpt-5.4-nano-2026-03-17,gpqa,low,131072,0.7222,1116.1,0.001447,0.7222,198
gpt-5.4-nano-2026-03-17,gpqa,none,64,0.0,64.0,0.000132,0.5556,198
gpt-5.4-nano-2026-03-17,gpqa,none,128,0.0051,127.9,0.000212,0.5556,198
gpt-5.4-nano-2026-03-17,gpqa,none,256,0.101,248.1,0.000362,0.5556,198
gpt-5.4-nano-2026-03-17,gpqa,none,512,0.3737,401.0,0.000553,0.5556,198
gpt-5.4-nano-2026-03-17,gpqa,none,1024,0.5303,483.4,0.000656,0.5556,198
gpt-5.4-nano-2026-03-17,gpqa,none,2048,0.5556,491.3,0.000666,0.5556,198
gpt-5.4-nano-2026-03-17,gpqa,none,4096,0.5556,491.3,0.000666,0.5556,198
gpt-5.4-nano-2026-03-17,gpqa,none,8192,0.5556,491.3,0.000666,0.5556,198
gpt-5.4-nano-2026-03-17,gpqa,none,16384,0.5556,491.3,0.000666,0.5556,198
gpt-5.4-nano-2026-03-17,gpqa,none,32768,0.5556,491.3,0.000666,0.5556,198
gpt-5.4-nano-2026-03-17,gpqa,none,65536,0.5556,491.3,0.000666,0.5556,198
gpt-5.4-nano-2026-03-17,gpqa,none,131072,0.5556,491.3,0.000666,0.5556,198
gpt-5.5-2026-04-23,aime,low,64,0.0,64.0,0.002823,0.8444,45
gpt-5.5-2026-04-23,aime,low,128,0.0,128.0,0.004743,0.8444,45
gpt-5.5-2026-04-23,aime,low,256,0.0,256.0,0.008583,0.8444,45
gpt-5.5-2026-04-23,aime,low,512,0.0222,510.2,0.01621,0.8444,45
gpt-5.5-2026-04-23,aime,low,1024,0.2667,939.0,0.029072,0.8444,45
gpt-5.5-2026-04-23,aime,low,2048,0.7111,1409.0,0.043173,0.8444,45
gpt-5.5-2026-04-23,aime,low,4096,0.8222,1640.3,0.050111,0.8444,45
gpt-5.5-2026-04-23,aime,low,8192,0.8444,1730.1,0.052806,0.8444,45
gpt-5.5-2026-04-23,aime,low,16384,0.8444,1730.1,0.052806,0.8444,45
gpt-5.5-2026-04-23,aime,low,32768,0.8444,1730.1,0.052806,0.8444,45
gpt-5.5-2026-04-23,aime,low,65536,0.8444,1730.1,0.052806,0.8444,45
gpt-5.5-2026-04-23,aime,low,131072,0.8444,1730.1,0.052806,0.8444,45
gpt-5.5-2026-04-23,aime,none,64,0.0,64.0,0.002823,0.5778,45
gpt-5.5-2026-04-23,aime,none,128,0.0,128.0,0.004743,0.5778,45
gpt-5.5-2026-04-23,aime,none,256,0.0,256.0,0.008583,0.5778,45
gpt-5.5-2026-04-23,aime,none,512,0.0667,508.4,0.016154,0.5778,45
gpt-5.5-2026-04-23,aime,none,1024,0.3778,856.0,0.026584,0.5778,45
gpt-5.5-2026-04-23,aime,none,2048,0.5778,1111.0,0.034234,0.5778,45
gpt-5.5-2026-04-23,aime,none,4096,0.5778,1200.6,0.036921,0.5778,45
gpt-5.5-2026-04-23,aime,none,8192,0.5778,1291.6,0.039652,0.5778,45
gpt-5.5-2026-04-23,aime,none,16384,0.5778,1369.5,0.041988,0.5778,45
gpt-5.5-2026-04-23,aime,none,32768,0.5778,1369.5,0.041988,0.5778,45
gpt-5.5-2026-04-23,aime,none,65536,0.5778,1369.5,0.041988,0.5778,45
gpt-5.5-2026-04-23,aime,none,131072,0.5778,1369.5,0.041988,0.5778,45
gpt-5.5-2026-04-23,chess,low,64,0.0,64.0,0.002611,0.26,100
gpt-5.5-2026-04-23,chess,low,128,0.0,128.0,0.004531,0.26,100
gpt-5.5-2026-04-23,chess,low,256,0.0,256.0,0.008371,0.26,100
gpt-5.5-2026-04-23,chess,low,512,0.0,512.0,0.016051,0.26,100
gpt-5.5-2026-04-23,chess,low,1024,0.0,1024.0,0.031411,0.26,100
gpt-5.5-2026-04-23,chess,low,2048,0.02,2020.8,0.061315,0.26,100
gpt-5.5-2026-04-23,chess,low,4096,0.22,2943.8,0.089006,0.26,100
gpt-5.5-2026-04-23,chess,low,8192,0.26,2979.4,0.090074,0.26,100
gpt-5.5-2026-04-23,chess,low,16384,0.26,2979.4,0.090074,0.26,100
gpt-5.5-2026-04-23,chess,low,32768,0.26,2979.4,0.090074,0.26,100
gpt-5.5-2026-04-23,chess,low,65536,0.26,2979.4,0.090074,0.26,100
gpt-5.5-2026-04-23,chess,low,131072,0.26,2979.4,0.090074,0.26,100
gpt-5.5-2026-04-23,chess,none,64,0.1,40.8,0.001915,0.1,100
gpt-5.5-2026-04-23,chess,none,128,0.1,41.5,0.001935,0.1,100
gpt-5.5-2026-04-23,chess,none,256,0.1,41.5,0.001935,0.1,100
gpt-5.5-2026-04-23,chess,none,512,0.1,41.5,0.001935,0.1,100
gpt-5.5-2026-04-23,chess,none,1024,0.1,41.5,0.001935,0.1,100
gpt-5.5-2026-04-23,chess,none,2048,0.1,41.5,0.001935,0.1,100
gpt-5.5-2026-04-23,chess,none,4096,0.1,41.5,0.001935,0.1,100
gpt-5.5-2026-04-23,chess,none,8192,0.1,41.5,0.001935,0.1,100
gpt-5.5-2026-04-23,chess,none,16384,0.1,41.5,0.001935,0.1,100
gpt-5.5-2026-04-23,chess,none,32768,0.1,41.5,0.001935,0.1,100
gpt-5.5-2026-04-23,chess,none,65536,0.1,41.5,0.001935,0.1,100
gpt-5.5-2026-04-23,chess,none,131072,0.1,41.5,0.001935,0.1,100
gpt-5.5-2026-04-23,gpqa,none,64,0.0101,64.0,0.003212,0.7727,198
gpt-5.5-2026-04-23,gpqa,none,128,0.0909,124.9,0.005041,0.7727,198
gpt-5.5-2026-04-23,gpqa,none,256,0.4798,201.9,0.00735,0.7727,198
gpt-5.5-2026-04-23,gpqa,none,512,0.7677,230.0,0.008192,0.7727,198
gpt-5.5-2026-04-23,gpqa,none,1024,0.7727,230.0,0.008193,0.7727,198
gpt-5.5-2026-04-23,gpqa,none,2048,0.7727,230.0,0.008193,0.7727,198
gpt-5.5-2026-04-23,gpqa,none,4096,0.7727,230.0,0.008193,0.7727,198
gpt-5.5-2026-04-23,gpqa,none,8192,0.7727,230.0,0.008193,0.7727,198
gpt-5.5-2026-04-23,gpqa,none,16384,0.7727,230.0,0.008193,0.7727,198
gpt-5.5-2026-04-23,gpqa,none,32768,0.7727,230.0,0.008193,0.7727,198
gpt-5.5-2026-04-23,gpqa,none,65536,0.7727,230.0,0.008193,0.7727,198
gpt-5.5-2026-04-23,gpqa,none,131072,0.7727,230.0,0.008193,0.7727,198
gpt-5.6-luna,aime,low,64,0.0,64.0,0.000565,0.6667,45
gpt-5.6-luna,aime,low,128,0.0,128.0,0.000949,0.6667,45
gpt-5.6-luna,aime,low,256,0.0,256.0,0.001717,0.6667,45
gpt-5.6-luna,aime,low,512,0.0667,506.5,0.00322,0.6667,45
gpt-5.6-luna,aime,low,1024,0.3111,899.4,0.005577,0.6667,45
gpt-5.6-luna,aime,low,2048,0.5556,1388.2,0.00851,0.6667,45
gpt-5.6-luna,aime,low,4096,0.6667,1607.4,0.009825,0.6667,45
gpt-5.6-luna,aime,low,8192,0.6667,1607.4,0.009825,0.6667,45
gpt-5.6-luna,aime,low,16384,0.6667,1607.4,0.009825,0.6667,45
gpt-5.6-luna,aime,low,32768,0.6667,1607.4,0.009825,0.6667,45
gpt-5.6-luna,aime,low,65536,0.6667,1607.4,0.009825,0.6667,45
gpt-5.6-luna,aime,low,131072,0.6667,1607.4,0.009825,0.6667,45
gpt-5.6-luna,aime,none,64,0.0,64.0,0.000565,0.4,45
gpt-5.6-luna,aime,none,128,0.0,128.0,0.000949,0.4,45
gpt-5.6-luna,aime,none,256,0.0,256.0,0.001717,0.4,45
gpt-5.6-luna,aime,none,512,0.3111,462.4,0.002955,0.4,45
gpt-5.6-luna,aime,none,1024,0.4,592.4,0.003735,0.4,45
gpt-5.6-luna,aime,none,2048,0.4,596.4,0.003759,0.4,45
gpt-5.6-luna,aime,none,4096,0.4,596.4,0.003759,0.4,45
gpt-5.6-luna,aime,none,8192,0.4,596.4,0.003759,0.4,45
gpt-5.6-luna,aime,none,16384,0.4,596.4,0.003759,0.4,45
gpt-5.6-luna,aime,none,32768,0.4,596.4,0.003759,0.4,45
gpt-5.6-luna,aime,none,65536,0.4,596.4,0.003759,0.4,45
gpt-5.6-luna,aime,none,131072,0.4,596.4,0.003759,0.4,45
gpt-5.6-luna,chess,low,64,0.0,64.0,0.000522,0.21,100
gpt-5.6-luna,chess,low,128,0.0,128.0,0.000906,0.21,100
gpt-5.6-luna,chess,low,256,0.0,256.0,0.001674,0.21,100
gpt-5.6-luna,chess,low,512,0.0,512.0,0.00321,0.21,100
gpt-5.6-luna,chess,low,1024,0.0,1018.9,0.006252,0.21,100
gpt-5.6-luna,chess,low,2048,0.08,1857.5,0.011283,0.21,100
gpt-5.6-luna,chess,low,4096,0.21,2042.8,0.012395,0.21,100
gpt-5.6-luna,chess,low,8192,0.21,2042.8,0.012395,0.21,100
gpt-5.6-luna,chess,low,16384,0.21,2042.8,0.012395,0.21,100
gpt-5.6-luna,chess,low,32768,0.21,2042.8,0.012395,0.21,100
gpt-5.6-luna,chess,low,65536,0.21,2042.8,0.012395,0.21,100
gpt-5.6-luna,chess,low,131072,0.21,2042.8,0.012395,0.21,100
gpt-5.6-luna,chess,none,64,0.0,61.0,0.000504,0.02,100
gpt-5.6-luna,chess,none,128,0.02,79.3,0.000614,0.02,100
gpt-5.6-luna,chess,none,256,0.02,86.1,0.000655,0.02,100
gpt-5.6-luna,chess,none,512,0.02,87.6,0.000664,0.02,100
gpt-5.6-luna,chess,none,1024,0.02,87.6,0.000664,0.02,100
gpt-5.6-luna,chess,none,2048,0.02,87.6,0.000664,0.02,100
gpt-5.6-luna,chess,none,4096,0.02,87.6,0.000664,0.02,100
gpt-5.6-luna,chess,none,8192,0.02,87.6,0.000664,0.02,100
gpt-5.6-luna,chess,none,16384,0.02,87.6,0.000664,0.02,100
gpt-5.6-luna,chess,none,32768,0.02,87.6,0.000664,0.02,100
gpt-5.6-luna,chess,none,65536,0.02,87.6,0.000664,0.02,100
gpt-5.6-luna,chess,none,131072,0.02,87.6,0.000664,0.02,100
gpt-5.6-luna,gpqa,low,64,0.0,64.0,0.000643,0.8232,198
gpt-5.6-luna,gpqa,low,128,0.0303,127.2,0.001022,0.8232,198
gpt-5.6-luna,gpqa,low,256,0.2323,237.7,0.001685,0.8232,198
gpt-5.6-luna,gpqa,low,512,0.5101,389.0,0.002593,0.8232,198
gpt-5.6-luna,gpqa,low,1024,0.6919,544.5,0.003525,0.8232,198
gpt-5.6-luna,gpqa,low,2048,0.8081,643.9,0.004122,0.8232,198
gpt-5.6-luna,gpqa,low,4096,0.8232,649.0,0.004153,0.8232,198
gpt-5.6-luna,gpqa,low,8192,0.8232,649.0,0.004153,0.8232,198
gpt-5.6-luna,gpqa,low,16384,0.8232,649.0,0.004153,0.8232,198
gpt-5.6-luna,gpqa,low,32768,0.8232,649.0,0.004153,0.8232,198
gpt-5.6-luna,gpqa,low,65536,0.8232,649.0,0.004153,0.8232,198
gpt-5.6-luna,gpqa,low,131072,0.8232,649.0,0.004153,0.8232,198
gpt-5.6-luna,gpqa,none,64,0.0505,63.2,0.000638,0.6364,198
gpt-5.6-luna,gpqa,none,128,0.2475,111.3,0.000926,0.6364,198
gpt-5.6-luna,gpqa,none,256,0.5859,146.9,0.00114,0.6364,198
gpt-5.6-luna,gpqa,none,512,0.6364,153.2,0.001178,0.6364,198
gpt-5.6-luna,gpqa,none,1024,0.6364,153.2,0.001178,0.6364,198
gpt-5.6-luna,gpqa,none,2048,0.6364,153.2,0.001178,0.6364,198
gpt-5.6-luna,gpqa,none,4096,0.6364,153.2,0.001178,0.6364,198
gpt-5.6-luna,gpqa,none,8192,0.6364,153.2,0.001178,0.6364,198
gpt-5.6-luna,gpqa,none,16384,0.6364,153.2,0.001178,0.6364,198
gpt-5.6-luna,gpqa,none,32768,0.6364,153.2,0.001178,0.6364,198
gpt-5.6-luna,gpqa,none,65536,0.6364,153.2,0.001178,0.6364,198
gpt-5.6-luna,gpqa,none,131072,0.6364,153.2,0.001178,0.6364,198
gpt-5.6-sol,aime,low,64,0.0,64.0,0.002823,0.9556,45
gpt-5.6-sol,aime,low,128,0.0,128.0,0.004743,0.9556,45
gpt-5.6-sol,aime,low,256,0.0,256.0,0.008583,0.9556,45
gpt-5.6-sol,aime,low,512,0.0667,505.3,0.016062,0.9556,45
gpt-5.6-sol,aime,low,1024,0.4222,865.7,0.026874,0.9556,45
gpt-5.6-sol,aime,low,2048,0.7333,1275.8,0.039176,0.9556,45
gpt-5.6-sol,aime,low,4096,0.9333,1523.2,0.0466,0.9556,45
gpt-5.6-sol,aime,low,8192,0.9556,1558.9,0.04767,0.9556,45
gpt-5.6-sol,aime,low,16384,0.9556,1558.9,0.04767,0.9556,45
gpt-5.6-sol,aime,low,32768,0.9556,1558.9,0.04767,0.9556,45
gpt-5.6-sol,aime,low,65536,0.9556,1558.9,0.04767,0.9556,45
gpt-5.6-sol,aime,low,131072,0.9556,1558.9,0.04767,0.9556,45
gpt-5.6-sol,aime,none,64,0.0,64.0,0.002823,0.6889,45
gpt-5.6-sol,aime,none,128,0.0,128.0,0.004743,0.6889,45
gpt-5.6-sol,aime,none,256,0.0,256.0,0.008583,0.6889,45
gpt-5.6-sol,aime,none,512,0.2444,486.0,0.015482,0.6889,45
gpt-5.6-sol,aime,none,1024,0.6,725.4,0.022664,0.6889,45
gpt-5.6-sol,aime,none,2048,0.6889,793.8,0.024718,0.6889,45
gpt-5.6-sol,aime,none,4096,0.6889,793.8,0.024718,0.6889,45
gpt-5.6-sol,aime,none,8192,0.6889,793.8,0.024718,0.6889,45
gpt-5.6-sol,aime,none,16384,0.6889,793.8,0.024718,0.6889,45
gpt-5.6-sol,aime,none,32768,0.6889,793.8,0.024718,0.6889,45
gpt-5.6-sol,aime,none,65536,0.6889,793.8,0.024718,0.6889,45
gpt-5.6-sol,aime,none,131072,0.6889,793.8,0.024718,0.6889,45
gpt-5.6-sol,chess,low,64,0.0,64.0,0.002611,0.27,100
gpt-5.6-sol,chess,low,128,0.0,128.0,0.004531,0.27,100
gpt-5.6-sol,chess,low,256,0.0,256.0,0.008371,0.27,100
gpt-5.6-sol,chess,low,512,0.0,512.0,0.016051,0.27,100
gpt-5.6-sol,chess,low,1024,0.0,1022.3,0.031359,0.27,100
gpt-5.6-sol,chess,low,2048,0.03,2012.6,0.061068,0.27,100
gpt-5.6-sol,chess,low,4096,0.27,2938.1,0.088833,0.27,100
gpt-5.6-sol,chess,low,8192,0.27,2958.8,0.089455,0.27,100
gpt-5.6-sol,chess,low,16384,0.27,2958.8,0.089455,0.27,100
gpt-5.6-sol,chess,low,32768,0.27,2958.8,0.089455,0.27,100
gpt-5.6-sol,chess,low,65536,0.27,2958.8,0.089455,0.27,100
gpt-5.6-sol,chess,low,131072,0.27,2958.8,0.089455,0.27,100
gpt-5.6-sol,chess,none,64,0.05,51.5,0.002237,0.07,100
gpt-5.6-sol,chess,none,128,0.07,52.7,0.002271,0.07,100
gpt-5.6-sol,chess,none,256,0.07,52.7,0.002271,0.07,100
gpt-5.6-sol,chess,none,512,0.07,52.7,0.002271,0.07,100
gpt-5.6-sol,chess,none,1024,0.07,52.7,0.002271,0.07,100
gpt-5.6-sol,chess,none,2048,0.07,52.7,0.002271,0.07,100
gpt-5.6-sol,chess,none,4096,0.07,52.7,0.002271,0.07,100
gpt-5.6-sol,chess,none,8192,0.07,52.7,0.002271,0.07,100
gpt-5.6-sol,chess,none,16384,0.07,52.7,0.002271,0.07,100
gpt-5.6-sol,chess,none,32768,0.07,52.7,0.002271,0.07,100
gpt-5.6-sol,chess,none,65536,0.07,52.7,0.002271,0.07,100
gpt-5.6-sol,chess,none,131072,0.07,52.7,0.002271,0.07,100
gpt-5.6-sol,fm13,high,1000,0.0,0.0,0.0,0.85,40
gpt-5.6-sol,fm13,high,2000,0.0,174.9,0.002006,0.85,40
gpt-5.6-sol,fm13,high,4000,0.025,1919.5,0.032222,0.85,40
gpt-5.6-sol,fm13,high,8000,0.2,5139.8,0.082808,0.85,40
gpt-5.6-sol,fm13,high,16000,0.4,10900.5,0.1488,0.85,40
gpt-5.6-sol,fm13,high,32000,0.65,17794.2,0.201421,0.85,40
gpt-5.6-sol,fm13,high,64000,0.75,25831.0,0.235629,0.85,40
gpt-5.6-sol,fm13,high,128000,0.8,36363.5,0.265556,0.85,40
gpt-5.6-sol,fm13,high,192000,0.85,43915.0,0.293869,0.85,40
gpt-5.6-sol,fm13,high,256000,0.85,47785.1,0.299112,0.85,40
gpt-5.6-sol,fm13,high,384000,0.85,54309.0,0.311953,0.85,40
gpt-5.6-sol,fm13,low,1000,0.0,0.0,0.0,0.725,40
gpt-5.6-sol,fm13,low,2000,0.025,486.8,0.005803,0.725,40
gpt-5.6-sol,fm13,low,4000,0.125,2280.0,0.032583,0.725,40
gpt-5.6-sol,fm13,low,8000,0.35,5293.6,0.060985,0.725,40
gpt-5.6-sol,fm13,low,16000,0.55,9624.6,0.080147,0.725,40
gpt-5.6-sol,fm13,low,32000,0.675,13933.5,0.097085,0.725,40
gpt-5.6-sol,fm13,low,64000,0.725,17291.5,0.105528,0.725,40
gpt-5.6-sol,fm13,low,128000,0.725,20720.5,0.115703,0.725,40
gpt-5.6-sol,fm13,low,192000,0.725,22370.3,0.118431,0.725,40
gpt-5.6-sol,fm13,low,256000,0.725,24187.8,0.120539,0.725,40
gpt-5.6-sol,fm13,low,384000,0.725,25446.0,0.12132,0.725,40
gpt-5.6-sol,fm13,none,1000,0.0,0.0,0.0,0.625,40
gpt-5.6-sol,fm13,none,2000,0.0,1164.4,0.009954,0.625,40
gpt-5.6-sol,fm13,none,4000,0.025,2742.7,0.021354,0.625,40
gpt-5.6-sol,fm13,none,8000,0.275,5759.1,0.043841,0.625,40
gpt-5.6-sol,fm13,none,16000,0.375,9236.5,0.060027,0.625,40
gpt-5.6-sol,fm13,none,32000,0.55,14036.4,0.076759,0.625,40
gpt-5.6-sol,fm13,none,64000,0.6,17912.7,0.09273,0.625,40
gpt-5.6-sol,fm13,none,128000,0.6,23913.2,0.109049,0.625,40
gpt-5.6-sol,fm13,none,192000,0.625,29743.6,0.122331,0.625,40
gpt-5.6-sol,fm13,none,256000,0.625,34445.3,0.130949,0.625,40
gpt-5.6-sol,fm13,none,384000,0.625,41562.7,0.147726,0.625,40
gpt-5.6-sol,gpqa,low,64,0.0,64.0,0.003213,0.899,198
gpt-5.6-sol,gpqa,low,128,0.0455,127.0,0.005104,0.899,198
gpt-5.6-sol,gpqa,low,256,0.2879,234.1,0.008317,0.899,198
gpt-5.6-sol,gpqa,low,512,0.7121,343.3,0.011593,0.899,198
gpt-5.6-sol,gpqa,low,1024,0.8283,436.4,0.014386,0.899,198
gpt-5.6-sol,gpqa,low,2048,0.8939,497.3,0.016213,0.899,198
gpt-5.6-sol,gpqa,low,4096,0.899,508.7,0.016556,0.899,198
gpt-5.6-sol,gpqa,low,8192,0.899,508.7,0.016556,0.899,198
gpt-5.6-sol,gpqa,low,16384,0.899,508.7,0.016556,0.899,198
gpt-5.6-sol,gpqa,low,32768,0.899,508.7,0.016556,0.899,198
gpt-5.6-sol,gpqa,low,65536,0.899,508.7,0.016556,0.899,198
gpt-5.6-sol,gpqa,low,131072,0.899,508.7,0.016556,0.899,198
gpt-5.6-sol,gpqa,none,64,0.0707,63.2,0.00319,0.8283,198
gpt-5.6-sol,gpqa,none,128,0.3333,110.9,0.004619,0.8283,198
gpt-5.6-sol,gpqa,none,256,0.7677,145.6,0.005662,0.8283,198
gpt-5.6-sol,gpqa,none,512,0.8283,152.2,0.005859,0.8283,198
gpt-5.6-sol,gpqa,none,1024,0.8283,152.2,0.005859,0.8283,198
gpt-5.6-sol,gpqa,none,2048,0.8283,152.2,0.005859,0.8283,198
gpt-5.6-sol,gpqa,none,4096,0.8283,152.2,0.005859,0.8283,198
gpt-5.6-sol,gpqa,none,8192,0.8283,152.2,0.005859,0.8283,198
gpt-5.6-sol,gpqa,none,16384,0.8283,152.2,0.005859,0.8283,198
gpt-5.6-sol,gpqa,none,32768,0.8283,152.2,0.005859,0.8283,198
gpt-5.6-sol,gpqa,none,65536,0.8283,152.2,0.005859,0.8283,198
gpt-5.6-sol,gpqa,none,131072,0.8283,152.2,0.005859,0.8283,198
gpt-5.6-terra,aime,low,64,0.0,64.0,0.001411,0.8889,45
gpt-5.6-terra,aime,low,128,0.0,128.0,0.002371,0.8889,45
gpt-5.6-terra,aime,low,256,0.0,256.0,0.004292,0.8889,45
gpt-5.6-terra,aime,low,512,0.0444,507.0,0.008056,0.8889,45
gpt-5.6-terra,aime,low,1024,0.3333,899.1,0.013938,0.8889,45
gpt-5.6-terra,aime,low,2048,0.6222,1381.4,0.021172,0.8889,45
gpt-5.6-terra,aime,low,4096,0.8,1852.4,0.028238,0.8889,45
gpt-5.6-terra,aime,low,8192,0.8889,2219.2,0.033739,0.8889,45
gpt-5.6-terra,aime,low,16384,0.8889,2266.6,0.034451,0.8889,45
gpt-5.6-terra,aime,low,32768,0.8889,2266.6,0.034451,0.8889,45
gpt-5.6-terra,aime,low,65536,0.8889,2266.6,0.034451,0.8889,45
gpt-5.6-terra,aime,low,131072,0.8889,2266.6,0.034451,0.8889,45
gpt-5.6-terra,aime,none,64,0.0,64.0,0.001411,0.5333,45
gpt-5.6-terra,aime,none,128,0.0,128.0,0.002371,0.5333,45
gpt-5.6-terra,aime,none,256,0.0,256.0,0.004292,0.5333,45
gpt-5.6-terra,aime,none,512,0.1556,491.4,0.007822,0.5333,45
gpt-5.6-terra,aime,none,1024,0.4667,745.2,0.011629,0.5333,45
gpt-5.6-terra,aime,none,2048,0.5333,861.3,0.013371,0.5333,45
gpt-5.6-terra,aime,none,4096,0.5333,910.8,0.014114,0.5333,45
gpt-5.6-terra,aime,none,8192,0.5333,1001.9,0.015479,0.5333,45
gpt-5.6-terra,aime,none,16384,0.5333,1022.1,0.015783,0.5333,45
gpt-5.6-terra,aime,none,32768,0.5333,1022.1,0.015783,0.5333,45
gpt-5.6-terra,aime,none,65536,0.5333,1022.1,0.015783,0.5333,45
gpt-5.6-terra,aime,none,131072,0.5333,1022.1,0.015783,0.5333,45
gpt-5.6-terra,chess,low,64,0.0,64.0,0.001306,0.22,100
gpt-5.6-terra,chess,low,128,0.0,128.0,0.002266,0.22,100
gpt-5.6-terra,chess,low,256,0.0,256.0,0.004185,0.22,100
gpt-5.6-terra,chess,low,512,0.0,512.0,0.008025,0.22,100
gpt-5.6-terra,chess,low,1024,0.0,1024.0,0.015705,0.22,100
gpt-5.6-terra,chess,low,2048,0.04,2019.7,0.030641,0.22,100
gpt-5.6-terra,chess,low,4096,0.11,3648.5,0.055073,0.22,100
gpt-5.6-terra,chess,low,8192,0.22,4341.7,0.065471,0.22,100
gpt-5.6-terra,chess,low,16384,0.22,4341.7,0.065471,0.22,100
gpt-5.6-terra,chess,low,32768,0.22,4341.7,0.065471,0.22,100
gpt-5.6-terra,chess,low,65536,0.22,4341.7,0.065471,0.22,100
gpt-5.6-terra,chess,low,131072,0.22,4341.7,0.065471,0.22,100
gpt-5.6-terra,chess,none,64,0.05,36.7,0.000896,0.05,100
gpt-5.6-terra,chess,none,128,0.05,38.2,0.000919,0.05,100
gpt-5.6-terra,chess,none,256,0.05,38.6,0.000925,0.05,100
gpt-5.6-terra,chess,none,512,0.05,38.6,0.000925,0.05,100
gpt-5.6-terra,chess,none,1024,0.05,38.6,0.000925,0.05,100
gpt-5.6-terra,chess,none,2048,0.05,38.6,0.000925,0.05,100
gpt-5.6-terra,chess,none,4096,0.05,38.6,0.000925,0.05,100
gpt-5.6-terra,chess,none,8192,0.05,38.6,0.000925,0.05,100
gpt-5.6-terra,chess,none,16384,0.05,38.6,0.000925,0.05,100
gpt-5.6-terra,chess,none,32768,0.05,38.6,0.000925,0.05,100
gpt-5.6-terra,chess,none,65536,0.05,38.6,0.000925,0.05,100
gpt-5.6-terra,chess,none,131072,0.05,38.6,0.000925,0.05,100
gpt-5.6-terra,gpqa,low,64,0.0,64.0,0.001607,0.8737,198
gpt-5.6-terra,gpqa,low,128,0.0657,126.3,0.002541,0.8737,198
gpt-5.6-terra,gpqa,low,256,0.298,229.8,0.004093,0.8737,198
gpt-5.6-terra,gpqa,low,512,0.601,352.1,0.005928,0.8737,198
gpt-5.6-terra,gpqa,low,1024,0.7626,457.3,0.007505,0.8737,198
gpt-5.6-terra,gpqa,low,2048,0.8384,573.3,0.009247,0.8737,198
gpt-5.6-terra,gpqa,low,4096,0.8687,643.8,0.010304,0.8737,198
gpt-5.6-terra,gpqa,low,8192,0.8737,646.9,0.010351,0.8737,198
gpt-5.6-terra,gpqa,low,16384,0.8737,646.9,0.010351,0.8737,198
gpt-5.6-terra,gpqa,low,32768,0.8737,646.9,0.010351,0.8737,198
gpt-5.6-terra,gpqa,low,65536,0.8737,646.9,0.010351,0.8737,198
gpt-5.6-terra,gpqa,low,131072,0.8737,646.9,0.010351,0.8737,198
gpt-5.6-terra,gpqa,none,64,0.0859,62.7,0.001587,0.7727,198
gpt-5.6-terra,gpqa,none,128,0.3636,105.5,0.002229,0.7727,198
gpt-5.6-terra,gpqa,none,256,0.6768,139.1,0.002732,0.7727,198
gpt-5.6-terra,gpqa,none,512,0.7727,146.1,0.002838,0.7727,198
gpt-5.6-terra,gpqa,none,1024,0.7727,146.1,0.002838,0.7727,198
gpt-5.6-terra,gpqa,none,2048,0.7727,146.1,0.002838,0.7727,198
gpt-5.6-terra,gpqa,none,4096,0.7727,146.1,0.002838,0.7727,198
gpt-5.6-terra,gpqa,none,8192,0.7727,146.1,0.002838,0.7727,198
gpt-5.6-terra,gpqa,none,16384,0.7727,146.1,0.002838,0.7727,198
gpt-5.6-terra,gpqa,none,32768,0.7727,146.1,0.002838,0.7727,198
gpt-5.6-terra,gpqa,none,65536,0.7727,146.1,0.002838,0.7727,198
gpt-5.6-terra,gpqa,none,131072,0.7727,146.1,0.002838,0.7727,198
gpt-oss-120b-maas,aime,high,64,0.0,64.0,2e-05,0.8889,90
gpt-oss-120b-maas,aime,high,128,0.0,128.0,3.2e-05,0.8889,90
gpt-oss-120b-maas,aime,high,256,0.0,256.0,5.5e-05,0.8889,90
gpt-oss-120b-maas,aime,high,512,0.0,512.0,0.000101,0.8889,90
gpt-oss-120b-maas,aime,high,1024,0.0,1024.0,0.000193,0.8889,90
gpt-oss-120b-maas,aime,high,2048,0.0111,2048.0,0.000377,0.8889,90
gpt-oss-120b-maas,aime,high,4096,0.1333,3974.0,0.000724,0.8889,90
gpt-oss-120b-maas,aime,high,8192,0.3667,7064.0,0.00128,0.8889,90
gpt-oss-120b-maas,aime,high,16384,0.5556,11483.0,0.002076,0.8889,90
gpt-oss-120b-maas,aime,high,32768,0.7889,16583.0,0.002994,0.8889,90
gpt-oss-120b-maas,aime,high,65536,0.8889,19744.0,0.003563,0.8889,90
